experiment_name,dataset_name,model_name,scenario_name,run_id,best_val_macro_f1,best_val_accuracy,best_val_loss,best_epoch,mode,target,alpha,beta,mix_lambda,start_epoch,mean_epoch_time,mean_throughput,exp_dir
runs_fractional_focused_final,hard_D4_L160,T_base_mean,emb_mix_a08_lam010,4,0.1004057067268698,0.3391666710376739,1.94778178691864,7,mix,embeddings,0.8,0.9,0.01,1.0,3.0610579013824464,3359.0234328218744,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/emb_mix_a08_lam010/run_4
runs_fractional_scenarios,base_D3_L128,T_base_mean,attention_only_replace_a08,1,0.1003755065520074,0.2750000059604645,2.045291744232178,5,replace,attention,0.8,0.9,1.0,1.0,2.698029351234436,3301.1465973051863,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_mean/attention_only_replace_a08/run_1
runs_fractional_scenarios,hard_D4_L160,T_wide_mean,delayed_mixed_all_a08_lam025_warm3,0,0.1003690802010044,0.3216666579246521,1.9711221265792849,3,mix,all,0.8,0.9,0.25,4.0,4.692929100990296,2174.906409213536,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/delayed_mixed_all_a08_lam025_warm3/run_0
runs_transformer_fractional,hard_D4_L160,T_base_cls,rmsprop,1,0.1003405030999818,0.3187499940395355,1.98514954884847,10,,,,,,,100.99942653179168,95.06323420839392,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_base_cls/rmsprop/run_1
runs_fractional_hypothesis_v2,hard_D4_L160,T_wide_mean,all_mix_a08_lam015,2,0.1002850581967487,0.3316666781902313,1.9542155742645264,10,mix,all,0.8,0.9,0.15,1.0,4.78214042186737,2122.898846248019,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/all_mix_a08_lam015/run_2
runs_fractional_focused_final,hard_D4_L160,T_base_cls,emb_mix_a08_lam010,1,0.1002657618114724,0.3237499892711639,1.9624554300308228,8,mix,embeddings,0.8,0.9,0.01,1.0,3.028476285934448,3439.2599396760475,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam010/run_1
runs_fractional_hypothesis_v2,hard_D4_L160,T_wide_mean,head_mix_a08_lam010,2,0.1002607174760192,0.3304166793823242,1.9626110410690307,10,mix,head,0.8,0.9,0.1,1.0,4.809072995185852,2050.708173492817,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/head_mix_a08_lam010/run_2
runs_fractional_scenarios,hard_D4_L160,T_base_cls,delayed_mixed_all_a08_lam025_warm3,2,0.1002562995771426,0.3258333206176758,1.977548007965088,10,mix,all,0.8,0.9,0.25,4.0,3.807309365272522,2694.187436347157,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,emb_mix_a08_lam010,1,0.1002447642861361,0.3375000059604645,1.940772309303284,8,mix,embeddings,0.8,0.9,0.1,1.0,2.722664999961853,3790.8976607498,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/emb_mix_a08_lam010/run_1
runs_fractional_focused_final,hard_D4_L160,T_small_mean,baseline_adamw,3,0.1002390342960453,0.3304166793823242,1.9584404468536376,7,none,none,,,0.0,,2.092279839515686,5289.538266241303,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/baseline_adamw/run_3
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,all_mix_a08_lam025,2,0.1001877308831659,0.3295833468437195,1.9520301914215088,8,mix,all,0.8,0.9,0.025,1.0,3.63924036026001,2838.2293723507664,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/all_mix_a08_lam025/run_2
runs_fractional_focused_final,hard_D4_L160,T_deep_mean,baseline_adamw,3,0.1001304518046694,0.3549999892711639,1.9285568141937253,7,none,none,,,0.0,,4.419592928886414,2347.979664304517,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/baseline_adamw/run_3
runs_fractional_focused_final,hard_D4_L160,T_base_mean,emb_mix_a08_lam0025,4,0.1001301170278228,0.3383333384990692,1.9382058429718017,10,mix,embeddings,0.8,0.9,0.0025,1.0,3.065708041191101,3361.725618219888,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/emb_mix_a08_lam0025/run_4
runs_transformer_fractional,hard_D4_L160,T_wide_mean,adamw,1,0.0998321267588397,0.3400000035762787,1.9663873513539631,10,,,,,,,162.6039668083191,59.05376151207359,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adamw/run_1
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,emb_mix_a08_lam010,0,0.0998284937585785,0.3241666555404663,1.9539966917037963,10,mix,embeddings,0.8,0.9,0.01,1.0,3.595902252197265,2875.979497169439,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/emb_mix_a08_lam010/run_0
runs_fractional_scenarios,base_D3_L128,T_base_mean,naive_all_replace_a08,2,0.099827325789493,0.2649999856948852,2.096703353881836,10,replace,all,0.8,0.9,1.0,1.0,2.716317915916443,3316.9353263321914,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_mean/naive_all_replace_a08/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_base_mean,emb_mix_a08_lam025,0,0.0997494725759125,0.3383333384990692,1.94908447265625,8,mix,embeddings,0.8,0.9,0.25,1.0,3.7605624437332152,2950.188005213907,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/emb_mix_a08_lam025/run_0
runs_fractional_focused_final,hard_D4_L160,T_base_mean,all_mix_a08_lam015,2,0.0997461640205556,0.335833340883255,1.9472608613967892,10,mix,all,0.8,0.9,0.015,1.0,3.2390236854553223,3155.316028118584,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/all_mix_a08_lam015/run_2
runs_fractional_scenarios,base_D3_L128,T_deep_mean,naive_all_replace_a08,1,0.0997445149605517,0.2585000097751617,2.090934585571289,8,replace,all,0.8,0.9,1.0,1.0,4.161251616477967,2134.06600581512,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/naive_all_replace_a08/run_1
runs_fractional_focused_final,hard_D4_L160,T_base_mean,emb_replace_a070,2,0.099727361820716,0.3445833325386047,1.9438344860076904,5,replace,embeddings,0.7,0.9,1.0,1.0,3.05560109615326,3327.775481948184,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/emb_replace_a070/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_base_mean,delayed_head_mix_a08_lam010_warm3,2,0.09967805473999,0.3495833277702331,1.9459024381637573,7,mix,head,0.8,0.9,0.1,4.0,3.4049768686294555,3764.4884773586937,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam010_warm3/run_2
runs_fractional_focused_final,hard_D4_L160,T_small_mean,delayed_emb_mix_a08_lam010_warm3,3,0.0996620870159877,0.3412500023841858,1.946727533340454,5,mix,embeddings,0.8,0.9,0.01,4.0,1.9914095163345336,5642.494735495848,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_3
runs_fractional_scenarios,hard_D4_L160,T_base_cls,mixed_all_a08_lam050,0,0.0996438347242125,0.3504166603088379,1.9725078344345093,2,mix,all,0.8,0.9,0.5,1.0,3.902148580551148,2638.0021277684573,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_base_cls/mixed_all_a08_lam050/run_0
runs_transformer_fractional,base_D3_L128,T_base_mean,adamw_frac_a08,2,0.0996201790514121,0.2845000028610229,2.038867708206177,7,,,0.8,0.9,,,126.31465117931366,63.342063842239455,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_base_mean/adamw_frac_a08/run_2
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,all_mix_a08_lam030,2,0.0996005314396568,0.3258333206176758,1.9673617935180665,4,mix,all,0.8,0.9,0.03,1.0,3.699087047576904,2819.770934472193,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/all_mix_a08_lam030/run_2
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam005_warm3,1,0.0995518241869711,0.3383333384990692,1.9573921298980712,3,mix,embeddings,0.8,0.9,0.005,4.0,3.547349047660828,2929.072948724145,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam005_warm3/run_1
runs_fractional_focused_final,hard_D4_L160,T_small_mean,emb_mix_a08_lam015,1,0.0994421942478846,0.3420833349227905,1.927182416915893,9,mix,embeddings,0.8,0.9,0.015,1.0,2.158919882774353,4931.340163898921,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_mix_a08_lam015/run_1
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,delayed_head_mix_a08_lam010_warm3,0,0.0994336373632052,0.340416669845581,1.9357780075073243,9,mix,head,0.8,0.9,0.1,4.0,2.617905521392822,4022.8139156090087,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_head_mix_a08_lam010_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam005_warm3,3,0.099411600579548,0.3258333206176758,1.982928557395935,9,mix,embeddings,0.8,0.9,0.005,4.0,3.553044867515564,2914.368787390062,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam005_warm3/run_3
runs_transformer_fractional,hard_D4_L160,T_small_mean,sgd,2,0.0994091906738928,0.3425000011920929,1.966563561757405,9,,,,,,,48.34158775806427,198.60502333851792,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_small_mean/sgd/run_2
runs_fractional_focused_final,hard_D4_L160,T_small_mean,emb_mix_a08_lam015,4,0.0994024715864106,0.324999988079071,1.9515648460388184,8,mix,embeddings,0.8,0.9,0.015,1.0,2.172214674949646,4920.13851520479,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_mix_a08_lam015/run_4
runs_fractional_focused_final,hard_D4_L160,T_base_mean,delayed_head_mix_a08_lam005_warm3,4,0.0993605151805704,0.3287500143051147,1.9693618297576905,3,mix,head,0.8,0.9,0.005,4.0,2.878946900367737,3975.6671320229048,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_4
runs_fractional_focused_final,hard_D4_L160,T_small_mean,emb_replace_a075,1,0.0993552728621884,0.3433333337306976,1.9294033336639405,9,replace,embeddings,0.75,0.9,1.0,1.0,1.9993251800537108,5624.216815503407,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1
runs_fractional_hypothesis_v2,hard_D4_L160,T_deep_mean,delayed_emb_mix_a08_lam025_warm3,2,0.0992864942616392,0.3308333456516266,1.981897134780884,8,mix,embeddings,0.8,0.9,0.25,4.0,6.179776549339294,1581.0156851878182,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_deep_mean/delayed_emb_mix_a08_lam025_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,all_mix_a08_lam015,0,0.0992673739329567,0.3320833444595337,1.964182109832764,6,mix,all,0.8,0.9,0.15,1.0,2.3929686546325684,4749.457201671985,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/all_mix_a08_lam015/run_0
runs_fractional_scenarios,hard_D4_L160,T_small_mean,ffn_only_replace_a08,0,0.0992554793623048,0.3383333384990692,1.9659976863861084,7,replace,ffn,0.8,0.9,1.0,1.0,2.2752845525741576,5733.9251201916,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_small_mean/ffn_only_replace_a08/run_0
runs_fractional_scenarios,hard_D4_L160,T_base_cls,mixed_all_a08_lam025,0,0.0992409479321751,0.3458333313465118,1.9376367330551147,4,mix,all,0.8,0.9,0.25,1.0,3.8349042415618895,2639.5554775344885,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_base_cls/mixed_all_a08_lam025/run_0
runs_fractional_focused_final,hard_D4_L160,T_base_cls,delayed_head_mix_a08_lam005_warm3,0,0.0992232592619481,0.3558333218097687,1.9371570444107056,9,mix,head,0.8,0.9,0.005,4.0,2.7571616649627684,4738.762838718206,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_cls/delayed_head_mix_a08_lam005_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,baseline_adamw,3,0.0992225728568731,0.3504166603088379,1.9335143423080443,8,none,none,,,0.0,,3.55757851600647,2916.027689750224,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/baseline_adamw/run_3
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,all_mix_a08_lam020,4,0.0991964652330305,0.3220833241939544,1.9819703388214112,7,mix,all,0.8,0.9,0.02,1.0,3.67907235622406,2801.6932525116526,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/all_mix_a08_lam020/run_4
runs_transformer_fractional,base_D3_L128,T_deep_mean,rmsprop,1,0.0991886922367617,0.2849999964237213,2.0045022029876707,10,,,,,,,228.07667593955995,35.079517043092416,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_deep_mean/rmsprop/run_1
runs_fractional_focused_final,hard_D4_L160,T_base_cls,delayed_emb_mix_a08_lam025_warm3,0,0.0991735171269293,0.3429166674613952,1.9512388610839844,10,mix,embeddings,0.8,0.9,0.025,4.0,3.060183787345886,3382.3786549915994,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_cls/delayed_emb_mix_a08_lam025_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,emb_mix_a08_lam015,2,0.0990446717259654,0.3141666650772095,1.9785952758789065,10,mix,embeddings,0.8,0.9,0.015,1.0,3.559838604927063,2918.4662701235784,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/emb_mix_a08_lam015/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_base_cls,delayed_emb_mix_a08_lam010_warm3,2,0.0989695201841703,0.3491666615009308,1.9337662744522093,7,mix,embeddings,0.8,0.9,0.1,4.0,3.886709070205689,2624.7109176498057,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_wide_mean,emb_mix_a08_lam005,0,0.098908062108131,0.3508333265781402,1.934066381454468,3,mix,embeddings,0.8,0.9,0.05,1.0,4.635798287391663,2249.007976848571,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/emb_mix_a08_lam005/run_0
runs_fractional_scenarios,hard_D4_L160,T_small_mean,delayed_mixed_all_a08_lam025_warm3,2,0.0988709555527463,0.3304166793823242,1.966790761947632,9,mix,all,0.8,0.9,0.25,4.0,2.643058705329895,3967.872064773807,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_small_mean/delayed_mixed_all_a08_lam025_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,all_mix_a08_lam015,1,0.0988559136880785,0.348333328962326,1.923915662765503,6,mix,all,0.8,0.9,0.15,1.0,2.6322365283966063,3984.7813009683855,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/all_mix_a08_lam015/run_1
runs_fractional_focused_final,hard_D4_L160,T_small_mean,delayed_emb_mix_a08_lam025_warm3,1,0.0988394993514268,0.3287500143051147,1.9708487367630003,6,mix,embeddings,0.8,0.9,0.025,4.0,1.8355821132659915,7962.489580878582,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam025_warm3/run_1
runs_transformer_fractional,base_D3_L128,T_deep_mean,adamw_frac_a07,1,0.0987823497097234,0.2865000069141388,2.0329738817214964,7,,,0.7,0.9,,,97.76864078044892,81.83096755608304,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a07/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_small_mean,negative_full_replace_a08,1,0.0987625834818755,0.2425000071525573,2.133276092529297,7,replace,all,0.8,0.9,1.0,1.0,1.8075374126434327,5566.96064938692,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/negative_full_replace_a08/run_1
runs_fractional_focused_final,hard_D4_L160,T_base_cls,emb_mix_a08_lam0025,4,0.0987395858548164,0.3587499856948852,1.9244144439697264,5,mix,embeddings,0.8,0.9,0.0025,1.0,3.125319218635559,3231.9052806144614,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_cls/emb_mix_a08_lam0025/run_4
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam015_warm3,2,0.0987188935589078,0.3287500143051147,1.9477943658828736,10,mix,embeddings,0.8,0.9,0.015,4.0,3.550352048873901,2928.6799253758463,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam015_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,all_mix_a08_lam010,2,0.0986713310950544,0.3241666555404663,1.962745051383972,10,mix,all,0.8,0.9,0.1,1.0,2.238232374191284,5692.010025096382,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/all_mix_a08_lam010/run_2
runs_transformer_fractional,hard_D4_L160,T_deep_mean,adamw,2,0.0985964901243603,0.3245833218097687,1.9615083233515425,6,,,,,,,178.54980080127717,53.769988192035385,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_deep_mean/adamw/run_2
runs_fractional_scenarios,hard_D4_L160,T_small_mean,delayed_mixed_head_a08_lam025_warm3,0,0.0985910021760983,0.3383333384990692,1.9644492149353028,7,mix,head,0.8,0.9,0.25,4.0,2.35775158405304,5820.21755114947,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_0
runs_fractional_scenarios,hard_D4_L160,T_wide_mean,baseline_adamw,0,0.0985709861497071,0.351666659116745,1.921932373046875,9,none,none,,,0.0,,4.445799064636231,2245.36813599743,/home/user/fractional_unlearning/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/baseline_adamw/run_0
runs_fractional_hypothesis_v2,hard_D4_L160,T_base_mean,delayed_head_mix_a08_lam010_warm3,0,0.0985153625336804,0.3558333218097687,1.928955540657044,10,mix,head,0.8,0.9,0.1,4.0,3.892704892158508,2569.553305346641,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam010_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_small_mean,emb_replace_a075,2,0.0983900497878231,0.3454166650772095,1.9394795083999636,5,replace,embeddings,0.75,0.9,1.0,1.0,1.6252001523971558,9520.37464252198,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2
runs_fractional_focused_final,hard_D4_L160,T_small_mean,delayed_head_mix_a08_lam020_warm3,4,0.0983272976328848,0.3449999988079071,1.9394045305252077,7,mix,head,0.8,0.9,0.02,4.0,1.7925368547439575,7142.048287437673,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/delayed_head_mix_a08_lam020_warm3/run_4
runs_transformer_fractional,base_D3_L128,T_deep_mean,adamw_frac_a08,0,0.0983088522728738,0.265500009059906,2.048830909729004,9,,,0.8,0.9,,,97.23209047317503,82.29067831139844,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_head_mix_a08_lam020_warm3,4,0.0982565676293536,0.351666659116745,1.936050410270691,6,mix,head,0.8,0.9,0.02,4.0,3.5612719535827635,2924.9329786881417,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_head_mix_a08_lam020_warm3/run_4
runs_transformer_fractional,base_D3_L128,T_wide_mean,adamw_frac_a07,0,0.0981916752802714,0.2549999952316284,2.085314994812012,7,,,0.7,0.9,,,86.64407634735107,92.37642472160528,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_wide_mean/adamw_frac_a07/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam005_warm3,0,0.0981399549857206,0.3312500119209289,1.9586058044433596,5,mix,embeddings,0.8,0.9,0.005,4.0,3.5958744049072267,2887.245036367293,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam005_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_base_cls,delayed_head_mix_a08_lam005_warm3,2,0.0980957584996305,0.3591666519641876,1.9120718145370483,9,mix,head,0.8,0.9,0.005,4.0,3.0762666702270507,3258.045575120397,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_cls/delayed_head_mix_a08_lam005_warm3/run_2
runs_fractional_focused_final,hard_D4_L160,T_base_mean,delayed_head_mix_a08_lam010_warm3,2,0.0980112760814166,0.340416669845581,1.9317591714859008,4,mix,head,0.8,0.9,0.01,4.0,3.0364479780197144,3316.033126605312,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam010_warm3/run_2
runs_fractional_hypothesis_v2,hard_D4_L160,T_small_mean,all_mix_a08_lam010,1,0.0979917020035864,0.3283333480358124,1.9648434352874755,7,mix,all,0.8,0.9,0.1,1.0,2.639755654335022,3947.7982669463768,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/all_mix_a08_lam010/run_1
runs_fractional_hypothesis_v2,hard_D4_L160,T_wide_mean,all_mix_a08_lam005,0,0.0979847940003228,0.340416669845581,1.9358314180374143,9,mix,all,0.8,0.9,0.05,1.0,4.7083655834198,2145.143028069331,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/all_mix_a08_lam005/run_0
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,delayed_head_mix_a08_lam015_warm3,4,0.0979834006951591,0.3408333361148834,1.934396224021912,6,mix,head,0.8,0.9,0.015,4.0,3.572979044914246,2890.8756205214504,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/delayed_head_mix_a08_lam015_warm3/run_4
runs_fractional_scenarios,base_D3_L128,T_base_mean,delayed_all_replace_a08_warm3,2,0.0979332949572253,0.2790000140666961,2.0214013366699217,3,replace,all,0.8,0.9,1.0,4.0,2.667072558403015,3424.370828038833,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_base_mean/delayed_all_replace_a08_warm3/run_2
runs_fractional_focused_final,hard_D4_L160,T_base_mean,delayed_head_mix_a08_lam005_warm3,0,0.0978332132287817,0.3354166746139526,1.957809262275696,9,mix,head,0.8,0.9,0.005,4.0,3.0487643003463747,3452.115453919926,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_small_mean,emb_mix_a08_lam010,4,0.0977236428390495,0.3137499988079071,1.9798730134963989,9,mix,embeddings,0.8,0.9,0.01,1.0,1.9557618856430052,5955.739274168211,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_mix_a08_lam010/run_4
runs_fractional_focused_final,hard_D4_L160,T_base_mean,emb_mix_a08_lam015,0,0.0977147206170943,0.3329166769981384,1.961593427658081,5,mix,embeddings,0.8,0.9,0.015,1.0,3.048399829864502,3389.2352588572985,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_base_mean/emb_mix_a08_lam015/run_0
runs_transformer_fractional,base_D3_L128,T_deep_mean,adamw_frac_a08,1,0.097673181732299,0.2535000145435333,2.073821868896484,10,,,0.8,0.9,,,97.83540902137756,81.79514583482441,/home/user/fractional_unlearning/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw_frac_a08/run_1
runs_fractional_focused_final,hard_D4_L160,T_wide_mean,all_mix_a08_lam030,4,0.097646177445959,0.3458333313465118,1.9361717319488525,8,mix,all,0.8,0.9,0.03,1.0,3.6677413463592528,2823.598914178061,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_wide_mean/all_mix_a08_lam030/run_4
runs_fractional_hypothesis_v2,hard_D4_L160,T_wide_mean,delayed_emb_mix_a08_lam010_warm3,1,0.0976259163029162,0.3458333313465118,1.9337523412704467,7,mix,embeddings,0.8,0.9,0.1,4.0,4.976993107795716,1998.185067101979,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/hard_D4_L160/T_wide_mean/delayed_emb_mix_a08_lam010_warm3/run_1
runs_fractional_focused_final,hard_D4_L160,T_small_mean,delayed_emb_mix_a08_lam015_warm3,0,0.0975632802227221,0.3491666615009308,1.925994701385498,10,mix,embeddings,0.8,0.9,0.015,4.0,1.3805010557174682,10757.75489424931,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam015_warm3/run_0
runs_fractional_focused_final,hard_D4_L160,T_deep_mean,all_mix_a08_lam030,1,0.0975595189248596,0.3350000083446502,1.9653363275527955,5,mix,all,0.8,0.9,0.03,1.0,4.376543092727661,2627.2073280845457,/home/user/fractional_unlearning/runs_fractional_focused_final/hard_D4_L160/T_deep_mean/all_mix_a08_lam030/run_1
runs_transformer_fractional,hard_D4_L160,T_small_mean,adamw_frac_a09,1,0.097551206785902,0.3174999952316284,1.992510086695353,3,,,0.9,0.9,,,48.82185063362122,196.6940841032975,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1
runs_fractional_hypothesis_v2,base_D3_L128,T_base_cls,negative_full_replace_a08,2,0.0975264207829322,0.2599999904632568,2.1162152996063237,8,replace,all,0.8,0.9,1.0,1.0,2.7344616413116456,3139.84707615151,/home/user/fractional_unlearning/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/negative_full_replace_a08/run_2
runs_transformer_fractional,hard_D4_L160,T_base_mean,adamw_frac_a08,1,0.0974105578939412,0.3379166722297668,1.964066917101542,6,,,0.8,0.9,,,104.0473904132843,92.28232768702676,/home/user/fractional_unlearning/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw_frac_a08/run_1
runs_fractional_scenarios,base_D3_L128,T_deep_mean,delayed_all_replace_a08_warm3,0,0.0973409344297881,0.2815000116825104,2.023281248092651,3,replace,all,0.8,0.9,1.0,4.0,4.39493453502655,1904.4243785991232,/home/user/fractional_unlearning/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_all_replace_a08_warm3/run_0
