base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,fractional,fractional_alpha,fractional_beta,history_path,initial_model_path,log_path,lr,max_length,mean_epoch_time,mean_length,mean_throughput,model_name,n_samples,nhead,num_classes,num_layers,num_params,optimizer_name,pooling,pt_path,run_id,seed,seq_len,status,total_time_sec,vocab_size,weight_decay
adamw,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1/best_model.pt,0.3412500023841858,1.9678189214070638,0.08671730142081889,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1/final_model.pt,0.34052082896232605,1.9676569739977519,0.08547070027092718,0.3412500023841858,0.2668675714731216,1.9678189214070638,0.08671730142081889,0.3412499999994999,0.21968310287911283,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_1/log.txt,0.0003,160,49.19234206676483,150.64700317382812,195.1586865495992,T_small_mean,12000,4,10,2,192618,adamw_frac_a07,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,299,160,trained,492.0405435562134,19,0.01
adamw,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2/best_model.pt,0.3320833444595337,1.9842934115727742,0.08932247507584053,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2/final_model.pt,0.3435416519641876,1.9409551628430683,0.09101131346229324,0.3279166519641876,0.37785129189491273,1.9835068639119466,0.0685174300786061,0.32791666666616653,0.18914770434012185,True,0.7,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a07/run_2/log.txt,0.0003,160,49.2202223777771,150.64700317382812,195.05938117176245,T_small_mean,12000,4,10,2,192618,adamw_frac_a07,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,300,160,trained,492.3156566619873,19,0.01
adamw,3,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0/best_model.pt,0.3187499940395355,2.0053857930501304,0.10275730344630318,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0/final_model.pt,0.34166666865348816,1.9480838060379029,0.09051715238327693,0.3270833194255829,0.2861129589875539,1.9657569615046184,0.07477323365905632,0.32708333333283324,0.2103592319625525,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_0/log.txt,0.0003,160,49.437086248397826,150.64700317382812,194.21246787791412,T_small_mean,12000,4,10,2,192618,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,301,160,trained,494.48570585250854,19,0.01
adamw,4,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1/best_model.pt,0.3316666781902313,1.9767855993906658,0.07503083495830623,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1/final_model.pt,0.3347916603088379,1.9639490890502929,0.09280604135835147,0.3570833206176758,0.3550625618298848,1.945491844813029,0.05267363245232749,0.3570833333328332,0.18808876254851942,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_1/log.txt,0.0003,160,49.424894952774046,150.64700317382812,194.29073027301797,T_small_mean,12000,4,10,2,192618,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,302,160,trained,494.3620035648346,19,0.01
adamw,4,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2/best_model.pt,0.3387500047683716,2.0129917256037393,0.07123418735146111,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2/final_model.pt,0.3398958444595337,1.9654682318369547,0.090159524602738,0.3425000011920929,0.3604146718978882,1.957566482226054,0.06474047445631423,0.34249999999949987,0.18895169610723056,True,0.8,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a08/run_2/log.txt,0.0003,160,48.386840319633485,150.64700317382812,198.4132339286099,T_small_mean,12000,4,10,2,192618,adamw_frac_a08,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,303,160,trained,483.98008704185486,19,0.01
adamw,2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0/best_model.pt,0.3408333361148834,2.0169564278920493,0.08964583794957783,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0/final_model.pt,0.3376041650772095,1.9601918943723042,0.08774815572849196,0.3554166555404663,0.42833672602971395,1.9551034450531006,0.0705022768858409,0.35541666666616656,0.20018271937822676,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_0/log.txt,0.0003,160,48.720901536941525,150.64700317382812,197.050863296038,T_small_mean,12000,4,10,2,192618,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,304,160,trained,487.3257145881653,19,0.01
adamw,3,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1/best_model.pt,0.3174999952316284,1.9925100866953531,0.09755120678590204,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1/final_model.pt,0.3425000011920929,1.9379561797777811,0.08845641336041335,0.33666667342185974,0.3166406373182932,1.9628124523162842,0.05295564516124514,0.33666666666616657,0.1707781922041698,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_1/log.txt,0.0003,160,48.82185063362122,150.64700317382812,196.69408410329748,T_small_mean,12000,4,10,2,192618,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,305,160,trained,488.3372046947479,19,0.01
adamw,4,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2/best_model.pt,0.3058333396911621,2.0141448561350503,0.06825585035494511,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2/final_model.pt,0.34572917222976685,1.9344358523686727,0.07381504281859251,0.3112500011920929,0.2833416787783305,1.9940400950113932,0.06761901913827986,0.31124999999949987,0.17399502235025077,True,0.9,0.9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_small_mean/adamw_frac_a09/run_2/log.txt,0.0003,160,48.91908895969391,150.64700317382812,196.2752245529018,T_small_mean,12000,4,10,2,192618,adamw_frac_a09,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,306,160,trained,489.31056475639343,19,0.01
adam,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0/best_model.pt,0.34458333253860474,1.9462777662277222,0.09442540504239721,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0/final_model.pt,0.3460416793823242,1.9154412508010865,0.11418521832172632,0.33416667580604553,0.3311314034461975,1.940147663752238,0.08014528349123014,0.33416666666616657,0.20720360863916173,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_0/log.txt,0.0003,160,100.03113307952881,150.64700317382812,95.98762927211536,T_base_mean,12000,4,10,3,619274,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,307,160,trained,1000.5025339126587,19,0.0
adam,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1/best_model.pt,0.3308333456516266,1.9555884424845378,0.09713087477046539,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1/final_model.pt,0.3480208218097687,1.9101622708638508,0.12395993984150644,0.3308333456516266,0.2987309539318085,1.9555884424845378,0.09713087477046539,0.3308333333328332,0.23622298464909505,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_1/log.txt,0.0003,160,102.93501987457276,150.64700317382812,93.28814813519098,T_base_mean,12000,4,10,3,619274,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,308,160,trained,1029.5624363422394,19,0.0
adam,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2/best_model.pt,0.34708333015441895,1.9460576025644938,0.09541439950013939,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2/final_model.pt,0.34427082538604736,1.9154991873105367,0.10792669499536875,0.34416666626930237,0.4005725375811259,1.951882438659668,0.06969799886469069,0.3441666666661665,0.19393887902767018,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adam/run_2/log.txt,0.0003,160,101.45717823505402,150.64700317382812,94.63489726371327,T_base_mean,12000,4,10,3,619274,adam,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,309,160,trained,1014.7666807174683,19,0.0
adamw,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0/best_model.pt,0.3308333456516266,1.9694849427541097,0.09381654345306997,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0/final_model.pt,0.3449999988079071,1.9074523591995238,0.10931810877539003,0.3304166793823242,0.31897661765416463,1.956891721089681,0.07379888581109202,0.33041666666616654,0.19232869779599518,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_0/log.txt,0.0003,160,100.46375021934509,150.64700317382812,95.57642479830119,T_base_mean,12000,4,10,3,619274,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,310,160,trained,1004.8344926834106,19,0.01
adamw,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1/best_model.pt,0.3333333432674408,1.9599982372919718,0.1011757034215697,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1/final_model.pt,0.3466666638851166,1.9118892272313437,0.1187308277142601,0.3333333432674408,0.3561110802491506,1.9599982372919718,0.1011757034215697,0.3333333333328332,0.22974271427914425,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_1/log.txt,0.0003,160,101.01027052402496,150.64700317382812,95.05739163024215,T_base_mean,12000,4,10,3,619274,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,311,160,trained,1010.2951414585114,19,0.01
adamw,3,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2/best_model.pt,0.3545833230018616,1.8994775183995565,0.08939249642011245,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2/final_model.pt,0.33656251430511475,1.9336938603719076,0.1020609580107515,0.3604166805744171,0.3919179666042328,1.9030111312866211,0.0708838799614737,0.36041666666616656,0.21422330358945543,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adamw/run_2/log.txt,0.0003,160,101.50213532447815,150.64700317382812,94.5937645787292,T_base_mean,12000,4,10,3,619274,adamw,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,312,160,trained,1015.2101800441742,19,0.01
sgd,8,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0/best_model.pt,0.34333333373069763,1.951083278656006,0.08822268556829638,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0/final_model.pt,0.33677083253860474,1.946507487297058,0.08916911054021437,0.35083332657814026,0.3681490163008372,1.931149206161499,0.07150696143417262,0.35083333333283323,0.2021084468050857,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_0/log.txt,0.01,160,102.16634225845337,150.64700317382812,93.98513292823884,T_base_mean,12000,4,10,3,619274,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,313,160,trained,1021.8190762996674,19,0.0
sgd,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1/best_model.pt,0.3333333432674408,1.9821103096008301,0.07101968701308142,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1/final_model.pt,0.34062498807907104,1.9401415212949118,0.08229684359682939,0.3304166793823242,0.3214778741200765,1.9644898430506388,0.06838271033169226,0.33041666666616654,0.1889938325433974,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_1/log.txt,0.01,160,102.65063660144806,150.64700317382812,93.54208903057093,T_base_mean,12000,4,10,3,619274,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,314,160,trained,1026.654057264328,19,0.0
sgd,6,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2/best_model.pt,0.3504166603088379,1.9430122311909994,0.09184479528567163,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2/final_model.pt,0.3398958444595337,1.9428459890683492,0.10254634771155365,0.3554166555404663,0.37054379026095075,1.9371468273798624,0.07298578504756956,0.35541666666616656,0.20728482823895827,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/sgd/run_2/log.txt,0.01,160,100.95044913291932,150.64700317382812,95.10737155028542,T_base_mean,12000,4,10,3,619274,sgd,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,315,160,trained,1009.6397585868835,19,0.0
rmsprop,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0/best_model.pt,0.3020833432674408,1.9825065501530965,0.08775082165558487,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0/final_model.pt,0.3453125059604645,1.921226175626119,0.09558746680249335,0.33500000834465027,0.30075802803039553,1.9483538754781087,0.07365477053151603,0.33499999999949986,0.20595790684979787,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_0/log.txt,0.001,160,101.92135322093964,150.64700317382812,94.20369130517281,T_base_mean,12000,4,10,3,619274,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,316,160,trained,1019.3690342903137,19,0.0
rmsprop,10,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1/best_model.pt,0.3425000011920929,1.942429520289103,0.09044170267823103,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1/final_model.pt,0.34291666746139526,1.9163984576861064,0.09523311753894312,0.3425000011920929,0.350846217473348,1.942429520289103,0.09044170267823103,0.34249999999949987,0.21614868980695504,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_1/log.txt,0.001,160,103.35812211036682,150.64700317382812,92.91275651997927,T_base_mean,12000,4,10,3,619274,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,317,160,trained,1033.7330582141876,19,0.0
rmsprop,9,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2/best_model.pt,0.3308333456516266,1.9704517968495687,0.07455453783913832,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2/final_model.pt,0.3465625047683716,1.9132089432080586,0.09969312922463879,0.3233333230018616,0.31966159224510193,1.9785820388793944,0.07285514384070066,0.3233333333328332,0.19147574212270072,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/rmsprop/run_2/log.txt,0.001,160,102.23361418247222,150.64700317382812,93.91415053666147,T_base_mean,12000,4,10,3,619274,rmsprop,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,318,160,trained,1022.4963312149048,19,0.0
adagrad,7,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0/best_model.pt,0.33500000834465027,1.9474041811625162,0.07533595036282306,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0/final_model.pt,0.33937498927116394,1.9323561612764995,0.08858131366900582,0.33791667222976685,0.3840650184949239,1.9526472345987955,0.07011710259736373,0.33791666666616654,0.19248135343080064,False,,,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_mean/adagrad/run_0/log.txt,0.01,160,100.62332265377044,150.64700317382812,95.4079720879564,T_base_mean,12000,4,10,3,619274,adagrad,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,319,160,trained,1006.3880996704102,19,0.0
